-181.142, -47.225, 14.094, 23.050
-181.140, -47.696, 14.141, 23.083
-181.138, -48.168, 14.188, 23.116
-181.135, -48.642, 14.235, 23.149
-181.133, -49.118, 14.282, 23.182
-181.130, -49.595, 14.330, 23.215
-181.128, -50.074, 14.378, 23.248
-181.125, -50.555, 14.425, 23.281
-181.123, -51.037, 14.473, 23.314
-181.120, -51.521, 14.522, 23.347
-181.118, -52.006, 14.571, 23.380
-181.115, -52.493, 14.619, 23.413
-181.112, -52.981, 14.667, 23.446
-181.110, -53.471, 14.715, 23.479
-181.107, -53.963, 14.765, 23.512
-181.104, -54.457, 14.815, 23.545
-181.102, -54.952, 14.865, 23.578
-181.099, -55.449, 14.914, 23.611
-181.096, -55.947, 14.963, 23.644
-181.094, -56.447, 15.013, 23.677
-181.091, -56.949, 15.064, 23.710
-181.088, -57.452, 15.114, 23.743
-181.085, -57.957, 15.164, 23.776
-181.083, -58.464, 15.213, 23.809
-181.080, -58.972, 15.264, 23.842
-181.077, -59.482, 15.316, 23.875
-181.074, -59.994, 15.367, 23.908
-181.071, -60.508, 15.419, 23.941
-181.068, -61.023, 15.470, 23.974
-181.065, -61.540, 15.521, 24.007
-181.062, -62.059, 15.573, 24.040
-181.059, -62.579, 15.625, 24.073
-181.056, -63.101, 15.677, 24.106
-181.053, -63.625, 15.729, 24.139
-181.050, -64.151, 15.781, 24.172
-181.047, -64.678, 15.834, 24.205
-181.044, -65.207, 15.888, 24.238
-181.041, -65.738, 15.941, 24.271
-181.038, -66.271, 15.993, 24.304
-181.035, -66.805, 16.046, 24.337
-181.032, -67.342, 16.099, 24.370
-181.028, -67.880, 16.153, 24.403
-181.025, -68.419, 16.208, 24.436
-181.022, -68.961, 16.262, 24.469
-181.019, -69.504, 16.315, 24.502
-181.015, -70.050, 16.369, 24.535
-181.012, -70.597, 16.424, 24.568
-181.009, -71.146, 16.480, 24.601
-181.005, -71.696, 16.535, 24.634
-181.002, -72.249, 16.589, 24.667
-180.999, -72.803, 16.644, 24.700
-180.995, -73.359, 16.699, 24.733
-180.992, -73.918, 16.756, 24.766
-180.988, -74.477, 16.812, 24.799
-180.985, -75.039, 16.868, 24.832
-180.981, -75.603, 16.924, 24.865
-180.977, -76.169, 16.980, 24.898
-180.974, -76.736, 17.037, 24.931
-180.970, -77.305, 17.094, 24.964
-180.967, -77.877, 17.151, 24.997
-180.963, -78.450, 17.207, 25.030
-180.959, -79.025, 17.265, 25.063
-180.955, -79.602, 17.323, 25.096
-180.952, -80.181, 17.381, 25.129
-180.948, -80.761, 17.439, 25.162
-180.944, -81.344, 17.497, 25.195
-180.940, -81.929, 17.555, 25.228
-180.936, -82.516, 17.613, 25.261
-180.932, -83.104, 17.672, 25.294
-180.928, -83.695, 17.731, 25.327
-180.924, -84.287, 17.791, 25.360
-180.920, -84.882, 17.850, 25.393
-180.916, -85.478, 17.909, 25.426
-180.912, -86.077, 17.968, 25.459
-180.908, -86.677, 18.028, 25.492
-180.904, -87.280, 18.087, 25.525
-180.900, -87.884, 18.130, 25.558
-180.896, -88.488, 18.140, 25.591
-180.892, -89.091, 18.102, 25.624
-180.887, -89.692, 18.024, 25.657
-180.883, -90.289, 17.920, 25.690
-180.879, -90.882, 17.800, 25.723
-180.875, -91.471, 17.676, 25.756
-180.871, -92.056, 17.557, 25.789
-180.866, -92.638, 17.450, 25.822
-180.862, -93.216, 17.356, 25.855
-180.858, -93.792, 17.275, 25.888
-180.854, -94.366, 17.206, 25.921
-180.850, -94.937, 17.149, 25.954
-180.845, -95.508, 17.102, 25.987
-180.841, -96.077, 17.067, 26.020
-180.837, -96.645, 17.041, 26.053
-180.832, -97.213, 17.025, 26.086
-180.828, -97.781, 17.017, 26.119
-180.824, -98.348, 17.018, 26.152
-180.819, -98.916, 17.025, 26.185
-180.815, -99.485, 17.040, 26.218
-180.811, -100.054, 17.060, 26.251
-180.806, -100.623, 17.085, 26.284
-180.802, -101.194, 17.116, 26.317
-180.797, -101.766, 17.151, 26.350
-180.793, -102.339, 17.188, 26.383
-180.788, -102.913, 17.213, 26.416
-180.784, -103.487, 17.209, 26.449
-180.779, -104.059, 17.173, 26.482
-180.775, -104.630, 17.118, 26.515
-180.771, -105.199, 17.058, 26.548
-180.766, -105.765, 17.001, 26.581
-180.762, -106.331, 16.956, 26.614
-180.757, -106.895, 16.921, 26.647
-180.753, -107.458, 16.896, 26.680
-180.748, -108.021, 16.881, 26.713
-180.744, -108.583, 16.874, 26.746
-180.739, -109.146, 16.875, 26.779
-180.734, -109.709, 16.881, 26.812
-180.730, -110.271, 16.879, 26.845
-180.725, -110.834, 16.857, 26.878
-180.721, -111.395, 16.819, 26.911
-180.716, -111.954, 16.775, 26.944
-180.712, -112.512, 16.737, 26.977
-180.707, -113.069, 16.710, 27.010
-180.702, -113.625, 16.692, 27.043
-180.698, -114.181, 16.681, 27.076
-180.693, -114.737, 16.667, 27.109
-180.688, -115.292, 16.643, 27.142
-180.684, -115.846, 16.609, 27.175
-180.679, -116.399, 16.573, 27.208
-180.674, -116.950, 16.544, 27.241
-180.670, -117.501, 16.525, 27.274
-180.665, -118.052, 16.507, 27.307
-180.660, -118.601, 16.483, 27.340
-180.656, -119.150, 16.451, 27.373
-180.651, -119.697, 16.417, 27.406
-180.646, -120.244, 16.387, 27.439
-180.641, -120.789, 16.365, 27.472
-180.637, -121.334, 16.344, 27.505
-180.632, -121.878, 16.319, 27.538
-180.627, -122.422, 16.288, 27.571
-180.622, -122.964, 16.256, 27.604
-180.618, -123.505, 16.227, 27.637
-180.613, -124.045, 16.204, 27.670
-180.608, -124.585, 16.182, 27.703
-180.603, -125.123, 16.156, 27.736
-180.599, -125.661, 16.127, 27.769
-180.594, -126.198, 16.096, 27.802
-180.589, -126.734, 16.068, 27.835
-180.584, -127.269, 16.044, 27.868
-180.579, -127.803, 16.021, 27.901
-180.574, -128.336, 15.995, 27.934
-180.570, -128.869, 15.966, 27.967
-180.565, -129.400, 15.937, 28.000
-180.560, -129.930, 15.910, 28.033
-180.555, -130.460, 15.886, 28.066
-180.550, -130.989, 15.861, 28.099
-180.545, -131.517, 15.835, 28.132
-180.540, -132.044, 15.807, 28.165
-180.535, -132.570, 15.779, 28.198
-180.530, -133.096, 15.753, 28.231
-180.525, -133.620, 15.729, 28.264
-180.520, -134.144, 15.703, 28.297
-180.515, -134.667, 15.677, 28.330
-180.510, -135.188, 15.649, 28.363
-180.506, -135.709, 15.623, 28.396
-180.500, -136.229, 15.598, 28.429
-180.495, -136.749, 15.573, 28.462
-180.490, -137.267, 15.547, 28.495
-180.485, -137.785, 15.521, 28.528
-180.480, -138.301, 15.495, 28.561
-180.475, -138.817, 15.468, 28.594
-180.470, -139.332, 15.443, 28.627
-180.465, -139.846, 15.417, 28.660
-180.460, -140.360, 15.393, 28.693
-180.455, -140.872, 15.367, 28.726
-180.450, -141.384, 15.341, 28.759
-180.445, -141.894, 15.315, 28.792
-180.440, -142.404, 15.290, 28.825
-180.435, -142.913, 15.265, 28.858
-180.430, -143.421, 15.240, 28.891
-180.424, -143.929, 15.214, 28.924
-180.419, -144.435, 15.189, 28.957
-180.414, -144.941, 15.163, 28.990
-180.409, -145.446, 15.138, 29.023
-180.404, -145.949, 15.113, 29.056
-180.398, -146.453, 15.088, 29.089
-180.393, -146.955, 15.063, 29.122
-180.388, -147.456, 15.038, 29.155
-180.383, -147.957, 15.013, 29.188
-180.378, -148.457, 14.988, 29.221
-180.372, -148.956, 14.963, 29.254
-180.367, -149.454, 14.938, 29.287
-180.362, -149.951, 14.914, 29.320
-180.356, -150.448, 14.890, 29.353
-180.351, -150.943, 14.865, 29.386
-180.346, -151.438, 14.840, 29.419
-180.340, -151.932, 14.814, 29.452
-180.335, -152.425, 14.790, 29.485
-180.330, -152.918, 14.766, 29.518
-180.324, -153.409, 14.742, 29.551
-180.319, -153.900, 14.717, 29.584
-180.313, -154.390, 14.692, 29.617
-180.308, -154.879, 14.667, 29.650
-180.302, -155.367, 14.643, 29.683
-180.297, -155.855, 14.619, 29.716
-180.291, -156.341, 14.596, 29.749
-180.286, -156.827, 14.571, 29.782
-180.280, -157.312, 14.546, 29.815
-180.275, -157.797, 14.522, 29.848
-180.269, -158.280, 14.498, 29.881
-180.264, -158.763, 14.475, 29.914
-180.258, -159.245, 14.451, 29.947
-180.252, -159.726, 14.426, 29.980
-180.247, -160.206, 14.402, 30.013
-180.241, -160.685, 14.378, 30.046
-180.235, -161.164, 14.355, 30.079
-180.230, -161.642, 14.331, 30.112
-180.224, -162.119, 14.307, 30.145
-180.218, -162.595, 14.283, 30.178
-180.212, -163.071, 14.259, 30.211
-180.207, -163.545, 14.236, 30.244
-180.201, -164.019, 14.212, 30.277
-180.195, -164.492, 14.189, 30.310
-180.189, -164.965, 14.165, 30.343
-180.183, -165.436, 14.141, 30.376
-180.177, -165.907, 14.118, 30.409
-180.171, -166.377, 14.095, 30.442
-180.165, -166.846, 14.071, 30.475
-180.159, -167.315, 14.048, 30.508
-180.153, -167.782, 14.024, 30.541
-180.147, -168.249, 14.001, 30.574
-180.141, -168.715, 13.978, 30.607
-180.135, -169.180, 13.955, 30.640
-180.129, -169.645, 13.932, 30.673
-180.123, -170.109, 13.908, 30.706
-180.116, -170.572, 13.885, 30.739
-180.110, -171.034, 13.862, 30.772
-180.104, -171.495, 13.840, 30.805
-180.097, -171.956, 13.817, 30.838
-180.091, -172.416, 13.793, 30.871
-180.085, -172.875, 13.770, 30.904
-180.078, -173.334, 13.747, 30.937
-180.072, -173.791, 13.725, 30.970
-180.065, -174.248, 13.702, 31.003
-180.058, -174.704, 13.680, 31.036
-180.051, -175.160, 13.657, 31.069
-180.045, -175.614, 13.634, 31.102
-180.038, -176.068, 13.611, 31.135
-180.031, -176.521, 13.589, 31.168
-180.023, -176.973, 13.566, 31.201
-180.016, -177.425, 13.544, 31.234
-180.007, -177.876, 13.521, 31.267
-179.999, -178.326, 13.499, 31.300
-179.990, -178.775, 13.476, 31.333
-179.981, -179.224, 13.453, 31.366
-179.971, -179.672, 13.431, 31.399
-179.961, -180.119, 13.409, 31.432
-179.950, -180.565, 13.387, 31.465
-179.938, -181.010, 13.365, 31.498
-179.925, -181.455, 13.343, 31.531
-179.911, -181.899, 13.320, 31.564
-179.896, -182.342, 13.298, 31.597
-179.880, -182.785, 13.276, 31.630
-179.863, -183.226, 13.255, 31.663
-179.845, -183.667, 13.233, 31.696
-179.825, -184.107, 13.210, 31.729
-179.804, -184.546, 13.188, 31.762
-179.782, -184.985, 13.166, 31.795
-179.758, -185.423, 13.145, 31.828
-179.733, -185.859, 13.123, 31.861
-179.706, -186.295, 13.101, 31.894
-179.678, -186.731, 13.079, 31.927
-179.648, -187.165, 13.058, 31.960
-179.616, -187.599, 13.036, 31.993
-179.583, -188.031, 13.014, 32.026
-179.547, -188.463, 12.993, 32.059
-179.511, -188.894, 12.972, 32.092
-179.472, -189.324, 12.950, 32.125
-179.432, -189.753, 12.929, 32.158
-179.389, -190.181, 12.907, 32.191
-179.345, -190.609, 12.885, 32.224
-179.299, -191.035, 12.864, 32.257
-179.251, -191.461, 12.844, 32.290
-179.201, -191.885, 12.823, 32.323
-179.149, -192.309, 12.801, 32.356
-179.095, -192.731, 12.779, 32.389
-179.039, -193.153, 12.758, 32.422
-178.982, -193.574, 12.737, 32.455
-178.922, -193.994, 12.718, 32.488
-178.861, -194.412, 12.696, 32.521
-178.797, -194.830, 12.674, 32.554
-178.732, -195.247, 12.652, 32.587
-178.665, -195.662, 12.631, 32.620
-178.595, -196.077, 12.610, 32.653
-178.524, -196.491, 12.590, 32.686
-178.451, -196.903, 12.573, 32.719
-178.375, -197.315, 12.568, 32.752
-178.298, -197.727, 12.574, 32.785
-178.219, -198.139, 12.590, 32.818
-178.137, -198.552, 12.615, 32.851
-178.053, -198.965, 12.647, 32.884
-177.966, -199.379, 12.686, 32.917
-177.878, -199.794, 12.731, 32.950
-177.786, -200.210, 12.781, 32.983
-177.693, -200.627, 12.837, 33.016
-177.597, -201.046, 12.896, 33.049
-177.498, -201.466, 12.960, 33.082
-177.397, -201.888, 13.026, 33.115
-177.293, -202.312, 13.096, 33.148
-177.186, -202.738, 13.169, 33.181
-177.077, -203.165, 13.244, 33.214
-176.965, -203.594, 13.321, 33.247
-176.850, -204.025, 13.392, 33.280
-176.733, -204.458, 13.453, 33.313
-176.613, -204.891, 13.501, 33.346
-176.491, -205.325, 13.542, 33.379
-176.366, -205.760, 13.585, 33.412
-176.239, -206.195, 13.633, 33.445
-176.108, -206.632, 13.685, 33.478
-175.976, -207.070, 13.739, 33.511
-175.840, -207.508, 13.791, 33.544
-175.702, -207.948, 13.838, 33.577
-175.561, -208.388, 13.884, 33.610
-175.418, -208.829, 13.928, 33.643
-175.273, -209.271, 13.975, 33.676
-175.124, -209.714, 14.024, 33.709
-174.974, -210.158, 14.075, 33.742
-174.820, -210.602, 14.123, 33.775
-174.664, -211.048, 14.170, 33.808
-174.506, -211.494, 14.216, 33.841
-174.345, -211.940, 14.264, 33.874
-174.181, -212.388, 14.312, 33.907
-174.015, -212.836, 14.361, 33.940
-173.846, -213.286, 14.411, 33.973
-173.674, -213.735, 14.459, 34.006
-173.500, -214.186, 14.507, 34.039
-173.324, -214.638, 14.555, 34.072
-173.145, -215.090, 14.604, 34.105
-172.963, -215.543, 14.653, 34.138
-172.779, -215.996, 14.704, 34.171
-172.592, -216.451, 14.754, 34.204
-172.403, -216.906, 14.803, 34.237
-172.211, -217.362, 14.851, 34.270
-172.017, -217.818, 14.901, 34.303
-171.821, -218.276, 14.951, 34.336
-171.621, -218.734, 15.001, 34.369
-171.420, -219.193, 15.052, 34.402
-171.216, -219.652, 15.103, 34.435
-171.009, -220.113, 15.153, 34.468
-170.800, -220.574, 15.203, 34.501
-170.589, -221.036, 15.254, 34.534
-170.375, -221.499, 15.306, 34.567
-170.159, -221.962, 15.357, 34.600
-169.941, -222.427, 15.409, 34.633
-169.720, -222.892, 15.460, 34.666
-169.497, -223.358, 15.511, 34.699
-169.272, -223.825, 15.563, 34.732
-169.044, -224.292, 15.615, 34.765
-168.814, -224.761, 15.668, 34.798
-168.582, -225.230, 15.721, 34.831
-168.348, -225.700, 15.773, 34.864
-168.111, -226.171, 15.825, 34.897
-167.873, -226.643, 15.877, 34.930
-167.632, -227.116, 15.931, 34.963
-167.389, -227.589, 15.984, 34.996
-167.144, -228.064, 16.038, 35.029
-166.897, -228.539, 16.092, 35.062
-166.647, -229.016, 16.145, 35.095
-166.396, -229.493, 16.199, 35.128
-166.142, -229.971, 16.253, 35.161
-165.887, -230.451, 16.308, 35.194
-165.629, -230.931, 16.362, 35.227
-165.370, -231.412, 16.416, 35.260
-165.108, -231.894, 16.470, 35.293
-164.845, -232.377, 16.525, 35.326
-164.579, -232.862, 16.581, 35.359
-164.312, -233.347, 16.637, 35.392
-164.042, -233.833, 16.693, 35.425
-163.771, -234.321, 16.748, 35.458
-163.498, -234.809, 16.803, 35.491
-163.223, -235.299, 16.859, 35.524
-162.946, -235.789, 16.915, 35.557
-162.667, -236.281, 16.972, 35.590
-162.387, -236.774, 17.029, 35.623
-162.104, -237.268, 17.086, 35.656
-161.820, -237.763, 17.143, 35.689
-161.534, -238.260, 17.199, 35.722
-161.246, -238.757, 17.257, 35.755
-160.957, -239.256, 17.315, 35.788
-160.666, -239.756, 17.373, 35.821
-160.373, -240.258, 17.431, 35.854
-160.079, -240.760, 17.489, 35.887
-159.783, -241.264, 17.546, 35.920
-159.486, -241.769, 17.605, 35.953
-159.187, -242.276, 17.663, 35.986
-158.886, -242.784, 17.723, 36.019
-158.584, -243.294, 17.783, 36.052
-158.281, -243.805, 17.842, 36.085
-157.976, -244.317, 17.901, 36.118
-157.670, -244.831, 17.961, 36.151
-157.362, -245.346, 18.020, 36.184
-157.053, -245.863, 18.080, 36.217
-156.743, -246.382, 18.140, 36.250
-156.432, -246.902, 18.201, 36.283
-156.120, -247.424, 18.262, 36.316
-155.807, -247.948, 18.323, 36.349
-155.493, -248.474, 18.384, 36.382
-155.178, -249.001, 18.445, 36.415
-154.862, -249.531, 18.506, 36.448
-154.545, -250.062, 18.568, 36.481
-154.228, -250.595, 18.630, 36.514
-153.910, -251.131, 18.692, 36.547
-153.592, -251.668, 18.754, 36.580
-153.274, -252.208, 18.817, 36.613
-152.955, -252.750, 18.880, 36.646
-152.636, -253.295, 18.941, 36.679
-152.318, -253.841, 18.989, 36.712
-152.000, -254.389, 19.006, 36.745
-151.684, -254.937, 18.977, 36.778
-151.370, -255.483, 18.906, 36.811
-151.060, -256.028, 18.808, 36.844
-150.753, -256.570, 18.694, 36.877
-150.449, -257.109, 18.574, 36.910
-150.149, -257.646, 18.458, 36.943
-149.853, -258.181, 18.354, 36.976
-149.560, -258.714, 18.262, 37.009
-149.270, -259.247, 18.182, 37.042
-148.984, -259.778, 18.113, 37.075
-148.700, -260.309, 18.055, 37.108
-148.420, -260.840, 18.007, 37.141
-148.142, -261.372, 17.969, 37.174
-147.868, -261.903, 17.941, 37.207
-147.596, -262.435, 17.920, 37.240
-147.327, -262.969, 17.908, 37.273
-147.061, -263.503, 17.903, 37.306
-146.797, -264.039, 17.905, 37.339
-146.536, -264.576, 17.913, 37.372
-146.277, -265.115, 17.927, 37.405
-146.021, -265.656, 17.946, 37.438
-145.767, -266.199, 17.970, 37.471
-145.516, -266.744, 17.998, 37.504
-145.268, -267.291, 18.030, 37.537
-145.021, -267.840, 18.066, 37.570
-144.777, -268.392, 18.105, 37.603
-144.536, -268.947, 18.148, 37.636
-144.297, -269.504, 18.193, 37.669
-144.061, -270.064, 18.241, 37.702
-143.827, -270.627, 18.291, 37.735
-143.595, -271.193, 18.343, 37.768
-143.366, -271.761, 18.398, 37.801
-143.139, -272.333, 18.454, 37.834
-142.915, -272.907, 18.513, 37.867
-142.694, -273.485, 18.572, 37.900
-142.475, -274.066, 18.634, 37.933
-142.258, -274.650, 18.696, 37.966
-142.044, -275.237, 18.760, 37.999
-141.833, -275.827, 18.821, 38.032
-141.625, -276.420, 18.867, 38.065
-141.419, -277.015, 18.881, 38.098
-141.218, -277.610, 18.851, 38.131
-141.021, -278.204, 18.787, 38.164
-140.828, -278.797, 18.703, 38.197
-140.639, -279.387, 18.611, 38.230
-140.454, -279.976, 18.520, 38.263
-140.274, -280.563, 18.438, 38.296
-140.098, -281.149, 18.367, 38.329
-139.926, -281.735, 18.307, 38.362
-139.758, -282.320, 18.257, 38.395
-139.594, -282.904, 18.216, 38.428
-139.434, -283.489, 18.184, 38.461
-139.277, -284.073, 18.161, 38.494
-139.124, -284.659, 18.146, 38.527
-138.975, -285.245, 18.138, 38.560
-138.828, -285.831, 18.138, 38.593
-138.686, -286.419, 18.143, 38.626
-138.546, -287.008, 18.154, 38.659
-138.409, -287.598, 18.171, 38.692
-138.276, -288.190, 18.193, 38.725
-138.145, -288.783, 18.217, 38.758
-138.018, -289.377, 18.230, 38.791
-137.894, -289.972, 18.220, 38.824
-137.773, -290.566, 18.184, 38.857
-137.656, -291.159, 18.135, 38.890
-137.542, -291.751, 18.084, 38.923
-137.432, -292.342, 18.040, 38.956
-137.325, -292.932, 18.006, 38.989
-137.221, -293.523, 17.980, 39.022
-137.120, -294.113, 17.963, 39.055
-137.022, -294.703, 17.953, 39.088
-136.927, -295.294, 17.948, 39.121
-136.835, -295.885, 17.938, 39.154
-136.747, -296.476, 17.915, 39.187
-136.661, -297.066, 17.881, 39.220
-136.579, -297.655, 17.844, 39.253
-136.500, -298.243, 17.814, 39.286
-136.423, -298.831, 17.793, 39.319
-136.350, -299.419, 17.775, 39.352
-136.280, -300.007, 17.753, 39.385
-136.213, -300.594, 17.722, 39.418
-136.149, -301.180, 17.688, 39.451
-136.087, -301.766, 17.656, 39.484
-136.029, -302.351, 17.631, 39.517
-135.974, -302.935, 17.609, 39.550
-135.922, -303.519, 17.584, 39.583
-135.872, -304.102, 17.555, 39.616
-135.826, -304.684, 17.522, 39.649
-135.782, -305.266, 17.492, 39.682
-135.742, -305.847, 17.465, 39.715
-135.704, -306.427, 17.441, 39.748
-135.670, -307.007, 17.415, 39.781
-135.638, -307.586, 17.386, 39.814
-135.609, -308.163, 17.356, 39.847
-135.583, -308.741, 17.327, 39.880
-135.560, -309.317, 17.299, 39.913
-135.540, -309.892, 17.274, 39.946
-135.523, -310.467, 17.248, 39.979
-135.509, -311.041, 17.220, 40.012
-135.497, -311.614, 17.191, 40.045
-135.489, -312.186, 17.162, 40.078
-135.483, -312.758, 17.135, 40.111
-135.481, -313.328, 17.109, 40.144
-135.481, -313.898, 17.083, 40.177
-135.485, -314.466, 17.055, 40.210
-135.491, -315.034, 17.027, 40.243
-135.500, -315.601, 16.999, 40.276
-135.512, -316.166, 16.972, 40.309
-135.527, -316.731, 16.946, 40.342
-135.546, -317.295, 16.919, 40.375
-135.567, -317.858, 16.892, 40.408
-135.591, -318.419, 16.864, 40.441
-135.619, -318.980, 16.837, 40.474
-135.649, -319.540, 16.811, 40.507
-135.682, -320.098, 16.784, 40.540
-135.719, -320.656, 16.757, 40.573
-135.758, -321.212, 16.730, 40.606
-135.800, -321.768, 16.703, 40.639
-135.846, -322.322, 16.676, 40.672
-135.895, -322.875, 16.650, 40.705
-135.947, -323.426, 16.624, 40.738
-136.002, -323.977, 16.597, 40.771
-136.060, -324.526, 16.570, 40.804
-136.122, -325.074, 16.544, 40.837
-136.186, -325.621, 16.517, 40.870
-136.254, -326.167, 16.491, 40.903
-136.325, -326.711, 16.465, 40.936
-136.400, -327.254, 16.438, 40.969
-136.477, -327.796, 16.412, 41.002
-136.559, -328.336, 16.385, 41.035
-136.643, -328.875, 16.359, 41.068
-136.731, -329.412, 16.333, 41.101
-136.822, -329.948, 16.307, 41.134
-136.917, -330.482, 16.281, 41.167
-137.015, -331.015, 16.255, 41.200
-137.116, -331.547, 16.228, 41.233
-137.221, -332.076, 16.203, 41.266
-137.330, -332.605, 16.177, 41.299
-137.442, -333.131, 16.151, 41.332
-137.558, -333.656, 16.125, 41.365
-137.677, -334.179, 16.099, 41.398
-137.800, -334.701, 16.073, 41.431
-137.926, -335.221, 16.047, 41.464
-138.056, -335.739, 16.022, 41.497
-138.190, -336.255, 15.996, 41.530
-138.327, -336.769, 15.970, 41.563
-138.467, -337.282, 15.945, 41.596
-138.611, -337.793, 15.919, 41.629
-138.758, -338.302, 15.894, 41.662
-138.909, -338.809, 15.868, 41.695
-139.063, -339.314, 15.842, 41.728
-139.220, -339.817, 15.817, 41.761
-139.380, -340.319, 15.791, 41.794
-139.543, -340.818, 15.766, 41.827
-139.710, -341.316, 15.740, 41.860
-139.879, -341.812, 15.715, 41.893
-140.052, -342.305, 15.689, 41.926
-140.227, -342.797, 15.664, 41.959
-140.405, -343.287, 15.639, 41.992
-140.585, -343.775, 15.613, 42.025
-140.769, -344.262, 15.588, 42.058
-140.955, -344.746, 15.563, 42.091
-141.143, -345.229, 15.538, 42.124
-141.333, -345.709, 15.513, 42.157
-141.526, -346.188, 15.488, 42.190
-141.721, -346.666, 15.462, 42.223
-141.918, -347.141, 15.437, 42.256
-142.117, -347.615, 15.412, 42.289
-142.318, -348.087, 15.388, 42.322
-142.521, -348.557, 15.363, 42.355
-142.726, -349.026, 15.338, 42.388
-142.932, -349.493, 15.313, 42.421
-143.140, -349.958, 15.289, 42.454
-143.349, -350.422, 15.263, 42.487
-143.560, -350.884, 15.240, 42.520
-143.773, -351.345, 15.226, 42.553
-143.987, -351.805, 15.222, 42.586
-144.203, -352.265, 15.226, 42.619
-144.420, -352.724, 15.239, 42.652
-144.640, -353.183, 15.258, 42.685
-144.861, -353.642, 15.284, 42.718
-145.084, -354.101, 15.316, 42.751
-145.309, -354.561, 15.353, 42.784
-145.536, -355.021, 15.395, 42.817
-145.765, -355.482, 15.441, 42.850
-145.996, -355.944, 15.491, 42.883
-146.229, -356.407, 15.544, 42.916
-146.463, -356.870, 15.601, 42.949
-146.700, -357.336, 15.661, 42.982
-146.939, -357.802, 15.723, 43.015
-147.180, -358.270, 15.788, 43.048
-147.422, -358.739, 15.855, 43.081
-147.667, -359.209, 15.924, 43.114
-147.914, -359.682, 15.995, 43.147
-148.163, -360.156, 16.067, 43.180
-148.413, -360.631, 16.141, 43.213
-148.666, -361.109, 16.216, 43.246
-148.921, -361.588, 16.293, 43.279
-149.177, -362.069, 16.371, 43.312
-149.436, -362.552, 16.450, 43.345
-149.697, -363.037, 16.529, 43.378
-149.959, -363.524, 16.610, 43.411
-150.223, -364.013, 16.691, 43.444
-150.490, -364.504, 16.773, 43.477
-150.758, -364.997, 16.856, 43.510
-151.028, -365.492, 16.939, 43.543
-151.300, -365.989, 17.020, 43.576
-151.574, -366.489, 17.095, 43.609
-151.849, -366.989, 17.159, 43.642
-152.126, -367.492, 17.217, 43.675
-152.404, -367.995, 17.273, 43.708
-152.683, -368.500, 17.331, 43.741
-152.964, -369.007, 17.391, 43.774
-153.246, -369.515, 17.453, 43.807
-153.530, -370.025, 17.515, 43.840
-153.815, -370.536, 17.576, 43.873
-154.101, -371.049, 17.634, 43.906
-154.388, -371.563, 17.691, 43.939
-154.676, -372.079, 17.750, 43.972
-154.966, -372.597, 17.810, 44.005
-155.257, -373.116, 17.870, 44.038
-155.549, -373.637, 17.930, 44.071
-155.842, -374.160, 17.990, 44.104
-156.136, -374.684, 18.050, 44.137
-156.431, -375.210, 18.109, 44.170
-156.728, -375.737, 18.169, 44.203
-157.025, -376.267, 18.230, 44.236
-157.323, -376.798, 18.292, 44.269
-157.623, -377.331, 18.353, 44.302
-157.923, -377.866, 18.414, 44.335
-158.224, -378.402, 18.476, 44.368
-158.526, -378.941, 18.537, 44.401
-158.829, -379.481, 18.598, 44.434
-159.133, -380.023, 18.660, 44.467
-159.438, -380.567, 18.723, 44.500
-159.744, -381.113, 18.786, 44.533
-160.050, -381.661, 18.848, 44.566
-160.357, -382.211, 18.910, 44.599
-160.665, -382.763, 18.973, 44.632
-160.974, -383.317, 19.037, 44.665
-161.283, -383.873, 19.101, 44.698
-161.593, -384.431, 19.166, 44.731
-161.903, -384.991, 19.229, 44.764
-162.215, -385.553, 19.292, 44.797
-162.526, -386.117, 19.355, 44.830
-162.839, -386.684, 19.420, 44.863
-163.152, -387.252, 19.486, 44.896
-163.465, -387.823, 19.551, 44.929
-163.779, -388.396, 19.616, 44.962
-164.093, -388.972, 19.681, 44.995
-164.408, -389.549, 19.747, 45.028
-164.723, -390.129, 19.813, 45.061
-165.039, -390.711, 19.880, 45.094
-165.354, -391.296, 19.946, 45.127
-165.670, -391.882, 20.012, 45.160
-165.987, -392.472, 20.078, 45.193
-166.303, -393.063, 20.145, 45.226
-166.620, -393.657, 20.213, 45.259
-166.937, -394.254, 20.280, 45.292
-167.254, -394.853, 20.348, 45.325
-167.571, -395.454, 20.417, 45.358
-167.889, -396.058, 20.485, 45.391
-168.206, -396.665, 20.552, 45.424
-168.523, -397.274, 20.621, 45.457
-168.841, -397.886, 20.690, 45.490
-169.158, -398.500, 20.759, 45.523
-169.475, -399.117, 20.828, 45.556
-169.792, -399.737, 20.898, 45.589
-170.109, -400.359, 20.967, 45.622
-170.425, -400.984, 21.037, 45.655
-170.742, -401.612, 21.105, 45.688
-171.058, -402.242, 21.159, 45.721
-171.372, -402.874, 21.180, 45.754
-171.685, -403.505, 21.154, 45.787
-171.996, -404.136, 21.084, 45.820
-172.304, -404.763, 20.977, 45.853
-172.608, -405.388, 20.846, 45.886
-172.908, -406.009, 20.701, 45.919
-173.205, -406.626, 20.552, 45.952
-173.499, -407.239, 20.407, 45.985
-173.789, -407.849, 20.273, 46.018
-174.075, -408.457, 20.151, 46.051
-174.358, -409.062, 20.040, 46.084
-174.638, -409.665, 19.941, 46.117
